#name	ftp_path	biosample	species	assembly_level
Eug_gracilis_SAG_1224_5_15_GCA_001638955_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/638/955/GCA_001638955.2_Euglena_mito_Newbler	SAMN04038451	Euglena gracilis	Contig
Eug_gracilis_Z_GCA_900893395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/893/395/GCA_900893395.1_EugGra_PACBIO_Illumina_merge_V1	SAMEA4753733	Euglena gracilis	Contig
Eup_aed_QDEA_GCA_030463445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/463/445/GCA_030463445.1_QD_Eaed_01	SAMN31782627	Euplotes aediculatus	Contig
Eup_cf_w_GCA_021441665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/441/665/GCA_021441665.1_ASM2144166v1	SAMN18721453	Euplotes cf. woodruffi 2 WChen-2021	Contig
Eup_foc_TN1_GCA_001880345_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/880/345/GCA_001880345.2_ASM188034v2	SAMN05412809	Euplotes focardii	Scaffold
Eup_paraw_GCA_021440025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/440/025/GCA_021440025.1_ASM2144002v1	SAMN18721457	Euplotes parawoodruffi	Contig
Eup_sp_GCA_018295905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/295/905/GCA_018295905.1_ASM1829590v1	SAMN18642529	Euplotes sp.	Contig
Eup_weissei_GCA_021440005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/440/005/GCA_021440005.1_ASM2144000v1	SAMN18721448	Euplotes weissei	Scaffold
Eup_woo_GCA_021439945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/439/945/GCA_021439945.1_ASM2143994v1	SAMN18721450	Euplotes woodruffi	Scaffold
Eup_woo_Iz01_GCA_027382585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/382/585/GCA_027382585.1_Euplotes_woodruffi_MIC	SAMN17578963	Euplotes woodruffi	Scaffold
Eup_woo_Iz01_GCA_027382605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/382/605/GCA_027382605.1_Euplotes_woodruffi_MAC	SAMN17578963	Euplotes woodruffi	Scaffold
Eut_sp_GCA_964036045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/045/GCA_964036045.1_peEutLong1.1	SAMEA9239323	Eutreptiella sp.	Chromosome
Fa_sali_GCA_022984795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/984/795/GCA_022984795.1_ASM2298479v1	SAMN27177410	Fabrea salina	Contig
Fi_pell_CCMP_543_GCA_026008555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/008/555/GCA_026008555.1_Fpelliculosa_ONT_v02	SAMD00504645	Fistulifera pelliculosa	Contig
Fi_pell_UTEX661_GCA_019693425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/693/425/GCA_019693425.1_ASM1969342v1	SAMN10845605	Fistulifera pelliculosa	Scaffold
Fi_solaris_JPCC_DA0580_GCA_002217885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/217/885/GCA_002217885.1_Fsol_1.0	SAMD00018578	Fistulifera solaris	Scaffold
Fi_solaris_JPCC_DA0580_GCA_030295235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/295/235/GCA_030295235.1_Fsolaris_ONT_v03	SAMD00330125	Fistulifera solaris	Chromosome
Fl_sp_GCA_964019375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/019/375/GCA_964019375.1_peFleSpea1.1_alternate_haplotype	SAMEA13602749	Flectonema sp.	Contig
Fl_sp_GCA_964019425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/019/425/GCA_964019425.1_peFleSpea1.1	SAMEA13602749	Flectonema sp.	Chromosome
Fo_alba_ATCC_38817_GCF_000388065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/388/065/GCF_000388065.1_Font_alba_ATCC_38817_V2	SAMN02741864	Fonticula alba	Scaffold
Fragilaria_cro_SAG_28_96_GCA_022925895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/925/895/GCA_022925895.1_ASM2292589v1	SAMN25978007	Fragilaria crotonensis	Contig
Fragilaria_radia_GCA_900642245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/642/245/GCA_900642245.1_sac1	SAMEA5204155	Fragilaria radians	Scaffold
Fragilario_cylindrus_CCMP1102_GCA_001750085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/750/085/GCA_001750085.1_Fracy1	SAMN02744060	Fragilariopsis cylindrus	Scaffold
Fragilario_cylindrus_GCA_900095095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/095/GCA_900095095.1_Fc_falcon_quiver_polished	SAMEA4364770	Fragilariopsis cylindrus	Contig
Fragilario_cylindrus_GCA_964014685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/014/685/GCA_964014685.1_SRR12480113_metabat2_3	SAMEA115425311	Fragilariopsis cylindrus	Contig
Fragilario_kerg_GCA_902825245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/825/245/GCA_902825245.1_L2-C3_rDNA	SAMEA6513723	Fragilariopsis kerguelensis	Complete Genome
Fu_ves_GCA_014849475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/849/475/GCA_014849475.1_ASM1484947v1	SAMN14839918	Fucus vesiculosus	Scaffold
Ga_part_NBRC_102759_GCA_025991245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/991/245/GCA_025991245.1_GpartN1_1.0	SAMD00436389	Galdieria partita	Contig
Ga_phl_Soos_GS_GCA_006232345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/345/GCA_006232345.1_ASM623234v1	SAMN10666938	Galdieria phlegrea	Contig
Ga_sul_074W_GCF_000341285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/341/285/GCF_000341285.1_ASM34128v1	SAMN00011278	Galdieria sulphuraria	Scaffold
Ga_sul_107_79_GCA_001704855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/704/855/GCA_001704855.1_ASM170485v1	SAMN05426470	Galdieria sulphuraria	Contig
Ga_sul_2_GCA_006232505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/505/GCA_006232505.1_ASM623250v1	SAMN10666931	Galdieria sulphuraria	Contig
Ga_sul_5572_GCA_006232475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/475/GCA_006232475.1_ASM623247v1	SAMN10666932	Galdieria sulphuraria	Contig
Ga_sul_Az2_GCA_006232395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/395/GCA_006232395.1_ASM623239v1	SAMN10666935	Galdieria sulphuraria	Contig
Ga_sul_MS1_GCA_006232515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/515/GCA_006232515.1_ASM623251v1	SAMN10666933	Galdieria sulphuraria	Contig
Ga_sul_MtSh_GCA_006232405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/405/GCA_006232405.1_ASM623240v1	SAMN10666934	Galdieria sulphuraria	Contig
Ga_sul_NIES_3638_GCA_024341865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/341/865/GCA_024341865.1_Gasu_v2	SAMD00332016	Galdieria sulphuraria	Contig
Ga_sul_RT22_GCA_006232545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/545/GCA_006232545.1_ASM623254v1	SAMN10666930	Galdieria sulphuraria	Contig
Ga_sul_SAG21_GCA_006232365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/365/GCA_006232365.1_ASM623236v1	SAMN10666936	Galdieria sulphuraria	Contig
Ga_sul_UTEX2919_GCA_019693475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/693/475/GCA_019693475.1_ASM1969347v1	SAMN10845588	Galdieria sulphuraria	Scaffold
Ga_sul_YNP5578_1_GCA_006232335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/232/335/GCA_006232335.1_ASM623233v1	SAMN10666937	Galdieria sulphuraria	Contig
Ga_yel_108_79_E11_GCA_026122205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/122/205/GCA_026122205.1_ASM2612220v1	SAMN29217978	Galdieria yellowstonensis	Contig
Ge_sp_GCA_043251375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/251/375/GCA_043251375.1_ASM4325137v1	SAMN41553715	Geminigera sp.	Contig
Ge_sp_GCA_043251435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/251/435/GCA_043251435.1_ASM4325143v1	SAMN41553714	Geminigera sp.	Contig
Gi_intes_AS175_GCA_001493575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/493/575/GCA_001493575.1_GIAS175	SAMEA3146259	Giardia intestinalis	Contig
Gi_intes_BAH15c1_GCA_001543975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/543/975/GCA_001543975.1_G_duodenalis_AssB_BAH15c1	SAMN03217319	Giardia intestinalis	Scaffold
Gi_intes_Be_2_GCA_026248805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/248/805/GCA_026248805.1_ASM2624880v1	SAMN31713842	Giardia intestinalis	Chromosome
Gi_intes_beaver_GCA_011634555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/634/555/GCA_011634555.1_ASM1163455v1	SAMN12610744	Giardia intestinalis	Contig
Gi_intes_DH_GCA_000498715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/498/715/GCA_000498715.1_ASM49871v1	SAMN02953806	Giardia intestinalis	Contig
Gi_intes_GCA_009192805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/192/805/GCA_009192805.1_ASM919280v1	SAMN12878172	Giardia intestinalis	Scaffold
Gi_intes_GCA_009192825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/192/825/GCA_009192825.1_ASM919282v1	SAMN12878171	Giardia intestinalis	Scaffold
Gi_intes_GCA_022985015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/985/015/GCA_022985015.1_USDA_CIA_1	SAMN24144952	Giardia intestinalis	Contig
Gi_intes_GCA_022985025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/985/025/GCA_022985025.1_USDA_DID_1	SAMN24144953	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/715/GCA_029168715.1_ASM2916871v1	SAMN30804752	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/725/GCA_029168725.1_ASM2916872v1	SAMN30804754	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/735/GCA_029168735.1_ASM2916873v1	SAMN30804753	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/785/GCA_029168785.1_ASM2916878v1	SAMN30804749	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/795/GCA_029168795.1_ASM2916879v1	SAMN30804750	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/805/GCA_029168805.1_ASM2916880v1	SAMN30804748	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/835/GCA_029168835.1_ASM2916883v1	SAMN30804747	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/845/GCA_029168845.1_ASM2916884v1	SAMN30804751	Giardia intestinalis	Scaffold
Gi_intes_GCA_029168855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/855/GCA_029168855.1_ASM2916885v1	SAMN30804746	Giardia intestinalis	Scaffold
Gi_intes_GCA_038381485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/485/GCA_038381485.1_ASM3838148v1	SAMN37857304	Giardia intestinalis	Contig
Gi_intes_GCA_038381495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/495/GCA_038381495.1_ASM3838149v1	SAMN37857303	Giardia intestinalis	Contig
Gi_intes_GCA_038381505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/505/GCA_038381505.1_ASM3838150v1	SAMN37857302	Giardia intestinalis	Contig
Gi_intes_GCA_038381595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/595/GCA_038381595.1_ASM3838159v1	SAMN37857300	Giardia intestinalis	Contig
Gi_intes_GCA_038381605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/605/GCA_038381605.1_ASM3838160v1	SAMN37857299	Giardia intestinalis	Contig
Gi_intes_GCA_038381615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/615/GCA_038381615.1_ASM3838161v1	SAMN37857301	Giardia intestinalis	Contig
Gi_intes_GCA_900069105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/069/105/GCA_900069105.1_Giardia_intestinalis_isolate_AS98	SAMEA3317191	Giardia intestinalis	Scaffold
Gi_intes_GCA_902209425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/209/425/GCA_902209425.1_cyste1	SAMEA5618880	Giardia intestinalis	Scaffold
Gi_intes_GCA_902221465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/221/465/GCA_902221465.1_cyste2	SAMEA5618881	Giardia intestinalis	Scaffold
Gi_intes_GCA_902221485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/221/485/GCA_902221485.1_cyste4	SAMEA5618883	Giardia intestinalis	Scaffold
Gi_intes_GCA_902221515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/221/515/GCA_902221515.1_cyste3	SAMEA5618882	Giardia intestinalis	Scaffold
Gi_intes_GCA_902221535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/221/535/GCA_902221535.1_pool5	SAMEA5618884	Giardia intestinalis	Scaffold
Gi_intes_GCA_902221545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/221/545/GCA_902221545.1_pool8	SAMEA5618885	Giardia intestinalis	Scaffold
Gi_intes_GS_GCA_000498735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/498/735/GCA_000498735.1_ASM49873v1	SAMN02953807	Giardia intestinalis	Contig
Gi_intes_GS_GCA_011634595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/634/595/GCA_011634595.1_ASM1163459v1	SAMN12611599	Giardia intestinalis	Contig
Gi_intes_GS_M_clone_H7_GCA_000182405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/405/GCA_000182405.1_ASM18240v1	SAMN02953749	Giardia intestinalis	Contig
Gi_intes_P15_GCA_000182665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/665/GCA_000182665.1_ASM18266v1	SAMN02953764	Giardia intestinalis	Contig
Gi_intes_WB_C6_GCF_000002435_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/435/GCF_000002435.2_UU_WB_2.1	SAMN02952905	Giardia intestinalis	Chromosome
Gi_intes_WB_GCA_011634545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/634/545/GCA_011634545.1_ASM1163454v1	SAMN12611509	Giardia intestinalis	Contig
Gi_muris_Roberts_Thomson_GCA_006247105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/247/105/GCA_006247105.1_UU_GM_1.1	SAMN11231833	Giardia muris	Chromosome
Globi_aba_CBS_110198_GCA_023334355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/355/GCA_023334355.1_ASM2333435v1	SAMN13878532	Globisporangium abappressorium	Contig
Globi_acanthop_CBS_337_29_GCA_023334365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/365/GCA_023334365.1_ASM2333436v1	SAMN13878533	Globisporangium acanthophoron	Contig
Globi_alt_CBS_139279_GCA_023334315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/315/GCA_023334315.1_ASM2333431v1	SAMN13878534	Globisporangium alternatum	Contig
Globi_barb_CBS_139569_GCA_023337805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/337/805/GCA_023337805.1_ASM2333780v1	SAMN13878544	Globisporangium barbulae	Contig
Globi_camu_CBS_124059_GCA_023337595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/337/595/GCA_023337595.1_ASM2333759v1	SAMN13878548	Globisporangium camurandrum	Contig
Globi_canar_CBS_112353_GCA_023334305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/305/GCA_023334305.1_ASM2333430v1	SAMN13878549	Globisporangium canariense	Contig
Globi_caro_CBS_122659_GCA_023334275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/275/GCA_023334275.1_ASM2333427v1	SAMN13878551	Globisporangium carolinianum	Contig
Globi_cede_CBS_133716_GCA_023334245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/245/GCA_023334245.1_ASM2333424v1	SAMN13878552	Globisporangium cederbergense	Contig
Globi_cryptoi_13_22_GCA_038050845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/845/GCA_038050845.1_ASM3805084v1	SAMN26664731	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_81774_98_GCA_037965435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/965/435/GCA_037965435.1_ASM3796543v1	SAMN26664728	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_99_1880_GCA_038050715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/715/GCA_038050715.1_ASM3805071v1	SAMN26664736	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_99_2070_GCA_038050795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/795/GCA_038050795.1_ASM3805079v1	SAMN26664732	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_C205_GCA_038050865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/865/GCA_038050865.1_ASM3805086v1	SAMN26664729	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_C206_GCA_038050885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/885/GCA_038050885.1_ASM3805088v1	SAMN26664730	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_C223_GCA_038050695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/695/GCA_038050695.1_ASM3805069v1	SAMN26664734	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_C228_ChL_3_GCA_038050755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/755/GCA_038050755.1_ASM3805075v1	SAMN26664733	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_CBS_118731_GCA_023337535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/337/535/GCA_023337535.1_ASM2333753v1	SAMN13878555	Globisporangium cryptoirregulare	Contig
Globi_cryptoi_CBS_118731_GCA_038050825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/825/GCA_038050825.1_ASM3805082v1	SAMN26664727	Globisporangium cryptoirregulare	Contig
Globi_cylindro_CBS_218_94_GCA_023334255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/255/GCA_023334255.1_ASM2333425v1	SAMN13878557	Globisporangium cylindrosporum	Contig
Globi_cylindro_CBS_218_94_GCA_038050585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/585/GCA_038050585.1_ASM3805058v1	SAMN26664740	Globisporangium cylindrosporum	Contig
Globi_cylindro_DAOMC_232335_GCA_038050775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/775/GCA_038050775.1_ASM3805077v1	SAMN26664737	Globisporangium cylindrosporum	Contig
Globi_cylindro_DAOMC_BR1052_GCA_038050675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/675/GCA_038050675.1_ASM3805067v1	SAMN26664739	Globisporangium cylindrosporum	Contig
Globi_cys_CBS_675_85_GCA_023334215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/215/GCA_023334215.1_ASM2333421v1	SAMN13878558	Globisporangium cystogenes	Contig
Globi_deb_CBS_752_96_GCA_023334175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/175/GCA_023334175.1_ASM2333417v1	SAMN13878559	Globisporangium debaryanum	Contig
Globi_ech_CBS_281_64_GCA_023336405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/336/405/GCA_023336405.1_ASM2333640v1	SAMN13878564	Globisporangium echinulatum	Contig
Globi_emi_CBS_124057_GCA_023334195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/195/GCA_023334195.1_ASM2333419v1	SAMN13878565	Globisporangium emineosum	Contig
Globi_eri_CBS_505_80_GCA_023334135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/135/GCA_023334135.1_ASM2333413v1	SAMN13878566	Globisporangium erinaceum	Contig
Globi_heterot_CBS_450_67_GCA_023334155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/155/GCA_023334155.1_ASM2333415v1	SAMN13878572	Globisporangium heterothallicum	Contig
Globi_irr_73028_97_GCA_038050935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/935/GCA_038050935.1_ASM3805093v1	SAMN26664722	Globisporangium irregulare	Contig
Globi_irr_C20_GCA_038050925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/925/GCA_038050925.1_ASM3805092v1	SAMN26664724	Globisporangium irregulare	Contig
Globi_irr_C216_GCA_038050945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/945/GCA_038050945.1_ASM3805094v1	SAMN26664725	Globisporangium irregulare	Contig
Globi_irr_C246_GCA_038050905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/905/GCA_038050905.1_ASM3805090v1	SAMN26664726	Globisporangium irregulare	Contig
Globi_irr_CBS_250_28_GCA_023336235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/336/235/GCA_023336235.1_ASM2333623v1	SAMN13878576	Globisporangium irregulare	Contig
Globi_irr_CBS_250_28_GCA_037965455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/965/455/GCA_037965455.1_ASM3796545v1	SAMN26664707	Globisporangium irregulare	Contig
Globi_irr_CBS_494_86_GCA_004117815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/117/815/GCA_004117815.1_PIRR_v1	SAMN06311412	Globisporangium irregulare	Scaffold
Globi_irr_DAOM_BR486_GCA_000387425_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/387/425/GCA_000387425.2_pir_scaffolds_v1	SAMN02981432	Globisporangium irregulare	Scaffold
Globi_irr_DAOMC_232336_GCA_038051185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/185/GCA_038051185.1_ASM3805118v1	SAMN26664711	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR1001_GCA_038051225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/225/GCA_038051225.1_ASM3805122v1	SAMN26664709	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR1013_GCA_038048945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/048/945/GCA_038048945.1_ASM3804894v1	SAMN26664710	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR1019_GCA_038051175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/175/GCA_038051175.1_ASM3805117v1	SAMN26664713	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR1051_GCA_038051045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/045/GCA_038051045.1_ASM3805104v1	SAMN26664720	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR426_GCA_038050995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/050/995/GCA_038050995.1_ASM3805099v1	SAMN26664721	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR722_GCA_038051115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/115/GCA_038051115.1_ASM3805111v1	SAMN26664717	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR818_GCA_038048875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/048/875/GCA_038048875.1_ASM3804887v1	SAMN26664712	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR946_GCA_038051155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/155/GCA_038051155.1_ASM3805115v1	SAMN26664714	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR958_GCA_038051075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/075/GCA_038051075.1_ASM3805107v1	SAMN26664718	Globisporangium irregulare	Contig
Globi_irr_DAOMC_BR995_GCA_038051095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/051/095/GCA_038051095.1_ASM3805109v1	SAMN26664716	Globisporangium irregulare	Contig
Globi_iwa_CBS_156_64_GCA_023336215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/336/215/GCA_023336215.1_ASM2333621v1	SAMN13878577	Globisporangium iwayamae	Contig
Globi_iwa_DAOM_BR242034_GCA_000387465_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/387/465/GCA_000387465.2_piw_scaffolds_v1	SAMN02981433	Globisporangium iwayamae	Scaffold
Globi_luc_CBS_113342_GCA_023336175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/336/175/GCA_023336175.1_ASM2333617v1	SAMN13878579	Globisporangium lucens	Contig
Globi_mam_CBS_251_28_GCA_023336125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/336/125/GCA_023336125.1_ASM2333612v1	SAMN13878582	Globisporangium mamillatum	Contig
Globi_megal_CBS_101356_GCA_023334115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/115/GCA_023334115.1_ASM2333411v1	SAMN13878585	Globisporangium megalacanthum	Contig
Globi_mid_CBS_528_74_GCA_023334085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/085/GCA_023334085.1_ASM2333408v1	SAMN13878586	Globisporangium middletonii	Contig
Globi_nag_CBS_779_96_GCA_023335995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/335/995/GCA_023335995.1_ASM2333599v1	SAMN13878590	Globisporangium nagaii	Contig
