#name	ftp_path	biosample	species	assembly_level
Baci_giganten_McMullin_20006_GCF_019456465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/456/465/GCF_019456465.1_ASM1945646v1	SAMN20307476	Bacidia gigantensis	Contig
Baci_rubella_M_0307710_GCA_032158265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/158/265/GCA_032158265.1_ASM3215826v1	SAMN27124717	Bacidia rubella	Scaffold
Back_australie_UoMAU34_GCA_024140275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/140/275/GCA_024140275.1_ASM2414027v1	SAMN11812595	Backusella australiensis	Scaffold
Back_australie_UoMAU90_GCA_024140565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/140/565/GCA_024140565.1_ASM2414056v1	SAMN11812593	Backusella australiensis	Scaffold
Back_circina_FSU_941_GCA_025399235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/399/235/GCA_025399235.1_Bacci1	SAMN02745769	Backusella circina	Scaffold
Back_lif_UoMAU58_GCA_024140265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/140/265/GCA_024140265.1_ASM2414026v1	SAMN11812596	Backusella liffmaniae	Scaffold
Back_luteola_UoMAU6_GCA_024140195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/140/195/GCA_024140195.1_ASM2414019v1	SAMN11812598	Backusella luteola	Scaffold
Back_macrospora_UoMAU7_GCA_024139275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/139/275/GCA_024139275.1_ASM2413927v1	SAMN11812600	Backusella macrospora	Scaffold
Back_mcl_UoMAU11_GCA_024139405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/139/405/GCA_024139405.1_ASM2413940v1	SAMN11812589	Backusella mclennaniae	Scaffold
Back_morw_UoMAU16_GCA_024139395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/139/395/GCA_024139395.1_ASM2413939v1	SAMN11812592	Backusella morwellensis	Scaffold
Back_parvicy_UoMAU35_GCA_024140155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/140/155/GCA_024140155.1_ASM2414015v1	SAMN11812599	Backusella parvicylindrica	Scaffold
Back_psychrop_UoMAU55_GCA_024139485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/139/485/GCA_024139485.1_ASM2413948v1	SAMN11812590	Backusella psychrophila	Scaffold
Back_tarr_UoMAU5_GCA_024139415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/139/415/GCA_024139415.1_ASM2413941v1	SAMN11812591	Backusella tarrabulga	Scaffold
Back_tuberc_UoMAU80_GCA_024140245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/140/245/GCA_024140245.1_ASM2414024v1	SAMN11812597	Backusella tuberculispora	Scaffold
Back_westeae_UoMAU4_GCA_024140375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/140/375/GCA_024140375.1_ASM2414037v1	SAMN11812594	Backusella westeae	Scaffold
Bae_myo_GCA_001179705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/179/705/GCA_001179705.1_Baeospora_myosura-8	SAMEA3267761	Baeospora myosura	Scaffold
Bal_obte_B249_GCA_000709145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/709/145/GCA_000709145.1_BobtB249_1	SAMN02863992	Balansia obtecta	Contig
Bao_bicolor_MICH10001_GCA_038093465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/093/465/GCA_038093465.1_MICH10001-Boletus-bicolor_var._subreticulatus	SAMN38199398	Baorangia bicolor	Scaffold
Bao_bicolor_MICH10004_GCA_038093395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/093/395/GCA_038093395.1_MICH10004-Boletus-bicolor_var._borealis	SAMN38199401	Baorangia bicolor	Scaffold
Barb_neg_FKII_L8_BK_P4_GCA_022813145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/813/145/GCA_022813145.1_ASM2281314v1	SAMN25226809	Barbatosphaeria neglecta	Scaffold
Barn_botst_1118_GCA_020280145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/280/145/GCA_020280145.1_ASM2028014v1	SAMN17602078	Barnettozyma botsteinii	Scaffold
Barn_californica_NRRL_Y_17395_GCA_003706655_3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/706/655/GCA_003706655.3_ASM370665v3	SAMN08343336	Barnettozyma californica	Scaffold
Barn_californica_PB4207_GCA_023627795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/627/795/GCA_023627795.1_ASM2362779v1	SAMN27964045	Barnettozyma californica	Scaffold
Barn_californica_UCD09_GCA_003123585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/123/585/GCA_003123585.1_ASM312358v1	SAMN08915541	Barnettozyma californica	Scaffold
Barn_californica_UCD89_GCA_003123885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/123/885/GCA_003123885.1_ASM312388v1	SAMN08915617	Barnettozyma californica	Scaffold
Barn_hawaiie_NRRL_Y_27270_GCA_003706665_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/706/665/GCA_003706665.2_ASM370666v2	SAMN08343335	Barnettozyma hawaiiensis	Scaffold
Barn_populi_NRRL_Y_12728_GCA_003706705_3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/706/705/GCA_003706705.3_ASM370670v3	SAMN08343334	Barnettozyma populi	Scaffold
Barn_prat_NRRL_Y_12696_GCA_003707865_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/707/865/GCA_003707865.2_ASM370786v2	SAMN08343333	Barnettozyma pratensis	Scaffold
Barn_salica_NRRL_Y_6780_GCA_003707885_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/707/885/GCA_003707885.2_ASM370788v2	SAMN08343332	Barnettozyma salicaria	Scaffold
Barn_siamensis_CBS_13392_GCA_030579035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/579/035/GCA_030579035.1_ASM3057903v1	SAMN20341222	Barnettozyma siamensis	Scaffold
Barn_sucr_CBS_11512_GCA_030558145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/558/145/GCA_030558145.1_ASM3055814v1	SAMN20341263	Barnettozyma sucrosica (nom. inval.)	Scaffold
Barn_vus_CBS_11554_GCA_030569515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/569/515/GCA_030569515.1_ASM3056951v1	SAMN20341266	Barnettozyma vustinii	Scaffold
Barn_wic_NRRL_Y_2435_GCA_030574915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/574/915/GCA_030574915.1_ASM3057491v1	SAMN20341660	Barnettozyma wickerhamii	Scaffold
Bart_pondo_wz03_GCA_041381275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/381/275/GCA_041381275.1_ASM4138127v1	SAMN29573086	Bartalinia pondoensis	Contig
Basidioa_und_DAOM_241956_GCA_000826855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/826/855/GCA_000826855.1_BASUN5	SAMN02782299	Basidioascus undulatus	Scaffold
Basidiob_heterosporus_B8920_GCA_000697455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/455/GCA_000697455.1_BasHetB8920-1.0	SAMN02371514	Basidiobolus heterosporus	Contig
Basidiob_meris_B9252_GCA_000697375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/375/GCA_000697375.1_BasMerB9252-1.0	SAMN02371520	Basidiobolus meristosporus	Contig
Basidiob_meris_CBS_931_73_GCA_002104905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/104/905/GCA_002104905.1_Basme2finSC	SAMN02745972	Basidiobolus meristosporus	Contig
Basidiob_rana_AG_B5_GCA_040143965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/143/965/GCA_040143965.1_BranAGB5_UCR_1.0	SAMN18260851	Basidiobolus ranarum	Contig
Basip_chlamydospora_JCM_23157_GCA_001599675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/599/675/GCA_001599675.1_JCM_23157_assembly_v001	SAMD00028371	Basipetospora chlamydospora	Scaffold
Bath_albidop_NSR34_GCA_021031095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/031/095/GCA_021031095.1_ASM2103109v1	SAMN18315895	Bathelium albidoporum	Scaffold
Bath_carolinianum_GCA_964256705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/256/705/GCA_964256705.1_public_SRR14721933_metabat2_bin.1	SAMEA115958217	Bathelium carolinianum	Scaffold
Bath_mastoi_GCA_026023875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/875/GCA_026023875.1_ASM2602387v1	SAMN27762794	Bathelium mastoideum	Contig
Bath_mastoi_GCA_026054635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/054/635/GCA_026054635.1_ASM2605463v1	SAMN27762795	Bathelium mastoideum	Contig
Batr_dendrob_CLFT044_GCA_036783925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/783/925/GCA_036783925.1_UCR_BdCLFT044_1.0	SAMN27110973	Batrachochytrium dendrobatidis	Scaffold
Batr_dendrob_CLFT067_GCA_036289345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/289/345/GCA_036289345.1_UCR_BdCLFT067_1.0	SAMN35991277	Batrachochytrium dendrobatidis	Scaffold
Batr_dendrob_CLFT071_GCA_029704095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/704/095/GCA_029704095.1_UCR_BdCLFT071_1.0	SAMN32315008	Batrachochytrium dendrobatidis	Scaffold
Batr_dendrob_JAM81_GCF_000203795_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/203/795/GCF_000203795.2_v1.1	SAMN02746048	Batrachochytrium dendrobatidis	Scaffold
Batr_dendrob_JEL423_GCA_000149865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/865/GCA_000149865.1_BD_JEL423	SAMN02953669	Batrachochytrium dendrobatidis	Scaffold
Batr_dendrob_RTP6_GCA_003595275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/595/275/GCA_003595275.1_ASM359527v1	SAMN09725999	Batrachochytrium dendrobatidis	Contig
Batr_salama_AMFP13_1_GCA_021556675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/556/675/GCA_021556675.1_ASM2155667v1	SAMN14316973	Batrachochytrium salamandrivorans	Contig
Batr_salama_AMFP13_1_GCA_021556705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/556/705/GCA_021556705.1_ASM2155670v1	SAMN14316973	Batrachochytrium salamandrivorans	Contig
Batr_salama_AMFP13_GCA_002006685_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/006/685/GCA_002006685.2_Batr_sala_V2	SAMN04485880	Batrachochytrium salamandrivorans	Contig
Batr_salama_AMFP14_2_GCA_021556655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/556/655/GCA_021556655.1_ASM2155665v1	SAMN14316976	Batrachochytrium salamandrivorans	Contig
Batr_salama_AMFP14_2_GCA_021556665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/556/665/GCA_021556665.1_ASM2155666v1	SAMN14316976	Batrachochytrium salamandrivorans	Contig
Batr_salama_AMFP15_1_GCA_020617715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/617/715/GCA_020617715.1_AMFP15.1.pb	SAMN14316977	Batrachochytrium salamandrivorans	Scaffold
Batr_salama_AMFP15_2_GCA_020617195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/617/195/GCA_020617195.1_AMFP15.2.pb	SAMN14316978	Batrachochytrium salamandrivorans	Scaffold
Batr_salama_AMFP15_3_GCA_020617725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/617/725/GCA_020617725.1_AMFP15.3.pb	SAMN14316979	Batrachochytrium salamandrivorans	Scaffold
Batr_salama_AMFP18_2_GCA_020617735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/617/735/GCA_020617735.1_ASM2061773v1	SAMN17104242	Batrachochytrium salamandrivorans	Scaffold
Bau_panamericana_GCA_015295725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/295/725/GCA_015295725.1_ASM1529572v1	SAMN15776668	Baudoinia panamericana	Scaffold
Bau_panamericana_GCA_015295765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/295/765/GCA_015295765.1_ASM1529576v1	SAMN15776667	Baudoinia panamericana	Scaffold
Bau_panamericana_UAMH_10762_GCF_000338955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/338/955/GCF_000338955.1_Bauco1	SAMN02981283	Baudoinia panamericana	Scaffold
Bea_asiatica_ARSEF4384_GCA_038367545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/367/545/GCA_038367545.1_ASM3836754v1	SAMN14051602	Beauveria asiatica	Scaffold
Bea_asiatica_MBC_623_GCA_030782725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/782/725/GCA_030782725.1_ASM3078272v1	SAMN31590540	Beauveria asiatica	Contig
Bea_asiatica_MBC_631_GCA_030782445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/782/445/GCA_030782445.1_ASM3078244v1	SAMN31590544	Beauveria asiatica	Contig
Bea_asiatica_MBC_638_GCA_030782365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/782/365/GCA_030782365.1_ASM3078236v1	SAMN31590548	Beauveria asiatica	Contig
Bea_asiatica_MBC_657_GCA_030782245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/782/245/GCA_030782245.1_ASM3078224v1	SAMN31590556	Beauveria asiatica	Contig
Bea_asiatica_MBC_659_GCA_030782205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/782/205/GCA_030782205.1_ASM3078220v1	SAMN31590557	Beauveria asiatica	Contig
Bea_asiatica_MBC_677_GCA_030781985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/781/985/GCA_030781985.1_ASM3078198v1	SAMN31590568	Beauveria asiatica	Contig
Bea_asiatica_MBC_679_GCA_030783845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/783/845/GCA_030783845.1_ASM3078384v1	SAMN31590570	Beauveria asiatica	Contig
Bea_asiatica_MBC_680_GCA_030783865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/783/865/GCA_030783865.1_ASM3078386v1	SAMN31590571	Beauveria asiatica	Contig
Bea_asiatica_MBC_682_GCA_030783785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/783/785/GCA_030783785.1_ASM3078378v1	SAMN31590573	Beauveria asiatica	Contig
Bea_asiatica_MBC_686_GCA_030783645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/783/645/GCA_030783645.1_ASM3078364v1	SAMN31590575	Beauveria asiatica	Contig
Bea_asiatica_MBC_687_GCA_030783665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/783/665/GCA_030783665.1_ASM3078366v1	SAMN31590576	Beauveria asiatica	Contig
Bea_asiatica_MBC_705_GCA_030783325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/783/325/GCA_030783325.1_ASM3078332v1	SAMN31590585	Beauveria asiatica	Contig
Bea_australis_MBC_212_GCA_030411535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/411/535/GCA_030411535.1_ASM3041153v1	SAMN30838441	Beauveria australis	Contig
Bea_australis_MBC_287_GCA_030771945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/771/945/GCA_030771945.1_ASM3077194v1	SAMN30838492	Beauveria australis	Contig
Bea_australis_MBC_299_GCA_030406835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/406/835/GCA_030406835.1_ASM3040683v1	SAMN30838500	Beauveria australis	Contig
Bea_australis_MBC_340_GCA_030778145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/778/145/GCA_030778145.1_ASM3077814v1	SAMN31590289	Beauveria australis	Contig
Bea_bass_331R_GCA_042247495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/247/495/GCA_042247495.1_ASM4224749v1	SAMN35682496	Beauveria bassiana	Scaffold
Bea_bass_ARSEF_1520_GCA_001684195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/684/195/GCA_001684195.1_ASM168419v1	SAMN03175166	Beauveria bassiana	Scaffold
Bea_bass_ARSEF_2597_GCA_001684205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/684/205/GCA_001684205.1_ASM168420v1	SAMN03175167	Beauveria bassiana	Scaffold
Bea_bass_ARSEF_2860_GCF_000280675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/280/675/GCF_000280675.1_ASM28067v1	SAMN02981247	Beauveria bassiana	Scaffold
Bea_bass_ARSEF_3097_GCA_012654165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/654/165/GCA_012654165.1_UNISS_BEAUV_0.1	SAMN14567591	Beauveria bassiana	Contig
Bea_bass_ARSEF_4305_GCA_001684225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/684/225/GCA_001684225.1_ASM168422v1	SAMN03175168	Beauveria bassiana	Scaffold
Bea_bass_ARSEF_5078_GCA_001684215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/684/215/GCA_001684215.1_ASM168421v1	SAMN03175169	Beauveria bassiana	Scaffold
Bea_bass_ARSEF_6444_GCA_030849485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/849/485/GCA_030849485.1_ASM3084948v1	SAMN33770028	Beauveria bassiana	Contig
Bea_bass_ARSEF_8028_GCA_001682635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/682/635/GCA_001682635.1_ASM168263v1	SAMN03066967	Beauveria bassiana	Contig
Bea_bass_BCC_2660_GCA_002224115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/115/GCA_002224115.1_ASM222411v1	SAMN06480073	Beauveria bassiana	Contig
Bea_bass_Bv_062_GCA_003337105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/337/105/GCA_003337105.1_BB-2	SAMN05327795	Beauveria bassiana	Contig
Bea_bass_D1_5_GCA_000770705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/770/705/GCA_000770705.1_BBA1.0	SAMN03160332	Beauveria bassiana	Contig
Bea_bass_ERL836_GCA_010099065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/099/065/GCA_010099065.1_ASM1009906v1	SAMN08211231	Beauveria bassiana	Contig
Bea_bass_HN6_GCA_014607475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/607/475/GCA_014607475.1_ASM1460747v1	SAMN13227820	Beauveria bassiana	Complete Genome
Bea_bass_JAU2_GCA_011316055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/316/055/GCA_011316055.1_ASM1131605v1	SAMN13420651	Beauveria bassiana	Scaffold
Bea_bass_JEF_007_GCA_002871155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/871/155/GCA_002871155.1_ASM287115v1	SAMN06006479	Beauveria bassiana	Contig
Bea_bass_JEF_350_GCA_021365345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/365/345/GCA_021365345.1_ASM2136534v1	SAMN14483534	Beauveria bassiana	Contig
Bea_bass_KNU_101_GCA_025380265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/380/265/GCA_025380265.1_ASM2538026v1	SAMN30551667	Beauveria bassiana	Scaffold
Bea_bass_KW1_GCA_041222345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/222/345/GCA_041222345.1_ASM4122234v1	SAMN41792286	Beauveria bassiana	Contig
Bea_bass_KW2_GCA_042477315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/477/315/GCA_042477315.1_ASM4247731v1	SAMN41258060	Beauveria bassiana	Contig
Bea_bass_MBC_013_GCA_030406965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/406/965/GCA_030406965.1_ASM3040696v1	SAMN30838371	Beauveria bassiana	Contig
Bea_bass_MBC_018_GCA_030777685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/685/GCA_030777685.1_ASM3077768v1	SAMN30838372	Beauveria bassiana	Contig
Bea_bass_MBC_034_GCA_030777705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/705/GCA_030777705.1_ASM3077770v1	SAMN30838381	Beauveria bassiana	Contig
Bea_bass_MBC_035_GCA_030777665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/665/GCA_030777665.1_ASM3077766v1	SAMN30838382	Beauveria bassiana	Contig
Bea_bass_MBC_037_GCA_030777645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/645/GCA_030777645.1_ASM3077764v1	SAMN30838383	Beauveria bassiana	Contig
Bea_bass_MBC_040_GCA_030406955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/406/955/GCA_030406955.1_ASM3040695v1	SAMN30838385	Beauveria bassiana	Contig
Bea_bass_MBC_042_GCA_030777625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/625/GCA_030777625.1_ASM3077762v1	SAMN30838387	Beauveria bassiana	Contig
Bea_bass_MBC_047_GCA_030777585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/585/GCA_030777585.1_ASM3077758v1	SAMN30838390	Beauveria bassiana	Contig
Bea_bass_MBC_048_GCA_030777605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/605/GCA_030777605.1_ASM3077760v1	SAMN30838391	Beauveria bassiana	Contig
Bea_bass_MBC_051_GCA_030777565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/565/GCA_030777565.1_ASM3077756v1	SAMN30838393	Beauveria bassiana	Contig
Bea_bass_MBC_105_GCA_030777505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/505/GCA_030777505.1_ASM3077750v1	SAMN30838412	Beauveria bassiana	Contig
Bea_bass_MBC_106_GCA_030777485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/485/GCA_030777485.1_ASM3077748v1	SAMN30838413	Beauveria bassiana	Contig
Bea_bass_MBC_120_GCA_030777425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/777/425/GCA_030777425.1_ASM3077742v1	SAMN30838419	Beauveria bassiana	Contig
Bea_bass_MBC_127_GCA_030772875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/875/GCA_030772875.1_ASM3077287v1	SAMN30838421	Beauveria bassiana	Contig
Bea_bass_MBC_129_GCA_030772895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/895/GCA_030772895.1_ASM3077289v1	SAMN30838422	Beauveria bassiana	Contig
Bea_bass_MBC_130_GCA_030772835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/835/GCA_030772835.1_ASM3077283v1	SAMN30838423	Beauveria bassiana	Contig
Bea_bass_MBC_135_GCA_030772955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/955/GCA_030772955.1_ASM3077295v1	SAMN30838424	Beauveria bassiana	Contig
Bea_bass_MBC_147_GCA_032354195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/354/195/GCA_032354195.1_ASM3235419v1	SAMN30838427	Beauveria bassiana	Contig
Bea_bass_MBC_148_GCA_030772915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/915/GCA_030772915.1_ASM3077291v1	SAMN30838428	Beauveria bassiana	Contig
Bea_bass_MBC_161_GCA_030772855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/855/GCA_030772855.1_ASM3077285v1	SAMN30838432	Beauveria bassiana	Contig
Bea_bass_MBC_179_GCA_030772775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/775/GCA_030772775.1_ASM3077277v1	SAMN30838434	Beauveria bassiana	Contig
Bea_bass_MBC_196_GCA_030772715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/715/GCA_030772715.1_ASM3077271v1	SAMN30838437	Beauveria bassiana	Contig
Bea_bass_MBC_197_GCA_030772755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/755/GCA_030772755.1_ASM3077275v1	SAMN30838438	Beauveria bassiana	Contig
Bea_bass_MBC_200_GCA_030772595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/595/GCA_030772595.1_ASM3077259v1	SAMN30838439	Beauveria bassiana	Contig
Bea_bass_MBC_215_GCA_032354075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/354/075/GCA_032354075.1_ASM3235407v1	SAMN30838444	Beauveria bassiana	Contig
Bea_bass_MBC_220_GCA_030772635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/635/GCA_030772635.1_ASM3077263v1	SAMN30838445	Beauveria bassiana	Contig
Bea_bass_MBC_222_GCA_030772615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/615/GCA_030772615.1_ASM3077261v1	SAMN30838446	Beauveria bassiana	Contig
Bea_bass_MBC_223_GCA_030772675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/675/GCA_030772675.1_ASM3077267v1	SAMN30838447	Beauveria bassiana	Contig
Bea_bass_MBC_226_GCA_032354015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/354/015/GCA_032354015.1_ASM3235401v1	SAMN30838450	Beauveria bassiana	Contig
Bea_bass_MBC_229_GCA_030772535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/535/GCA_030772535.1_ASM3077253v1	SAMN30838452	Beauveria bassiana	Contig
Bea_bass_MBC_231_GCA_030772555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/555/GCA_030772555.1_ASM3077255v1	SAMN30838453	Beauveria bassiana	Contig
Bea_bass_MBC_232_GCA_030772515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/515/GCA_030772515.1_ASM3077251v1	SAMN30838454	Beauveria bassiana	Contig
Bea_bass_MBC_233_GCA_030772495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/495/GCA_030772495.1_ASM3077249v1	SAMN30838455	Beauveria bassiana	Contig
Bea_bass_MBC_240_GCA_030772425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/425/GCA_030772425.1_ASM3077242v1	SAMN30838459	Beauveria bassiana	Contig
Bea_bass_MBC_244_GCA_030772405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/772/405/GCA_030772405.1_ASM3077240v1	SAMN30838461	Beauveria bassiana	Contig
